Date,Open,High,Low,Close,Volume
2018-11-08,3089.04,3097.59,3079.96,3093.24,285868100
2018-11-09,3078.38,3079.41,3059.2,3077.97,267129593
2018-11-12,3060.3,3089.82,3059.32,3068.15,158330140
2018-11-13,3027.91,3056.28,3026.08,3053.6,250754993
2018-11-14,3049.31,3053.32,3031.47,3043.19,204149700
2018-11-15,3042.7,3065.33,3031.9,3054.53,237179348
2018-11-16,3069.34,3087.9,3060.97,3083.6,197622640
2018-11-19,3084.34,3084.71,3054.95,3065.07,154763100
2018-11-20,3035.09,3042.94,3023.68,3026.99,204465700
2018-11-21,3010.09,3049.24,3007.31,3038.65,173168800
2018-11-22,3052.8,3054.16,3032.79,3041.38,140236085
2018-11-23,3037.68,3056.11,3034.12,3052.49,94478000
2018-11-26,3057.28,3093.38,3056.39,3093.38,157366400
2018-11-27,3085.74,3105.8,3074.21,3090.4,261970772
2018-11-28,3095.86,3100.17,3078.93,3094.48,233671900
2018-11-29,3119.97,3125.5,3107,3109.44,234574646
2018-11-30,3122.11,3130.71,3110.34,3117.61,384850779
2018-12-03,3154.22,3192.88,3153.71,3190.62,302565438
2018-12-04,3189.53,3190.08,3151.72,3167.79,230496300
2018-12-05,3132.64,3155.92,3127.7,3155.92,190064747
2018-12-06,3133.8,3134.65,3105.63,3115.52,199928600
2018-12-07,3149.5,3149.71,3111.12,3111.12,194056900
2018-12-10,3087.28,3087.28,3064.02,3072.44,150894400
2018-12-11,3062.44,3075.27,3053.99,3059.28,202673800
2018-12-12,3075.62,3101.1,3073.02,3099.99,212610800
2018-12-13,3104.07,3125.1,3102.44,3111.08,204850493
2018-12-14,3087.46,3094.27,3067.3,3077.09,178803159
2018-12-17,3091.78,3124.59,3090.92,3114.25,198261000
2018-12-18,3077.89,3080.77,3045.54,3045.54,233549840
2018-12-19,3045.91,3065.37,3042.44,3058.65,193446400
2018-12-20,3041.92,3064.09,3036.91,3050.62,199126400
2018-12-21,3031.19,3070.09,3028.25,3046.04,330658124
2018-12-24,3026.86,3051.06,3022.47,3051.06,76275670
2018-12-26,3001.53,3022.24,3000.45,3011.15,111947000
2018-12-27,3055.43,3076.1,3041.91,3044.74,145423900
2018-12-28,3049.63,3069.19,3039.85,3053.43,103882566
2018-12-31,3064.09,3070.49,3061.53,3068.76,80276000
2019-01-02,3072.99,3081.01,3028.84,3038.89,169009672
2019-01-03,3022.27,3041.03,3002.4,3012.88,206991900
2019-01-04,2994.02,3059.23,2993.42,3059.23,186358200
2019-01-07,3101.26,3104.32,3084.88,3102.8,245440632
2019-01-08,3108.38,3126.64,3099.33,3122.94,186232400
2019-01-09,3141.98,3159.31,3139.03,3158.07,262169513
2019-01-10,3154.65,3183.51,3147.71,3183.51,267076080
2019-01-11,3198.76,3209.65,3191.72,3198.65,191501956
2019-01-14,3205.15,3205.72,3173.46,3173.46,159549791
2019-01-15,3191.35,3223.61,3190.71,3212.3,303421200
2019-01-16,3220.23,3230.77,3211.56,3229.11,221727700
2019-01-17,3231.55,3235.14,3208.88,3214.44,182604189
2019-01-18,3221.43,3233.7,3217.24,3224.34,166160910
2019-01-21,3233.72,3250.27,3220.56,3220.56,189321400
2019-01-22,3218.95,3218.95,3192.71,3192.71,143706500
2019-01-23,3185.69,3193.89,3165.09,3171.11,217746650
2019-01-24,3174.59,3190.73,3153.61,3190.73,225586183
2019-01-25,3196.68,3220.68,3194.49,3202.25,208720000
2019-01-28,3203.78,3218.44,3194.68,3199.5,162010274
2019-01-29,3191.86,3196.09,3176.13,3187.69,195842081
2019-01-30,3188.43,3194.28,3169.29,3174.38,231657800
2019-01-31,3187.73,3197.98,3183.68,3190.17,283186585
2019-02-01,3194.22,3205.03,3182.35,3188.68,196811762
2019-02-04,3192.36,3197.96,3182.17,3184.56,90949900
2019-02-07,3211.93,3215.9,3194.18,3200.64,197238815
2019-02-08,3177.91,3205.25,3177.91,3202.04,205377232
2019-02-11,3176,3206.27,3174,3206.27,230993800
2019-02-12,3202.86,3213.68,3198.75,3201.15,170851501
2019-02-13,3219.9,3244.77,3219.77,3244.77,256034000
2019-02-14,3240.62,3253.67,3235.8,3253.16,216363300
2019-02-15,3248.45,3259.79,3229.85,3239.74,276735800
2019-02-18,3258.81,3276.61,3256.86,3265.97,177824700
2019-02-19,3267.07,3280.04,3258.71,3259.8,160461878
2019-02-20,3275.35,3285.6,3266.89,3278.38,212608000
2019-02-21,3273.57,3286.08,3262.99,3277.91,246791084
2019-02-22,3256.93,3273.16,3256.17,3269.9,295519370
2019-02-25,3273.45,3276.47,3252.66,3272.35,226696100
2019-02-26,3272.12,3273.82,3252.58,3261.66,198689394
2019-02-27,3261.99,3284.73,3245.71,3250.02,231817800
2019-02-28,3238.94,3243.75,3214.48,3212.69,311329100
2019-03-01,3210.84,3231.21,3202.02,3220.4,188764893
2019-03-04,3224.69,3251.72,3215.66,3251.08,222687703
2019-03-05,3241.01,3247.6,3228.25,3234.07,202475500
2019-03-06,3235.42,3241.58,3222.84,3222.84,227165541
2019-03-07,3224.43,3235.69,3218.25,3229.48,226070460
2019-03-08,3204.4,3215.23,3192.71,3195.87,207397969
2019-03-11,3187.75,3197.71,3185.06,3191.42,136692185
2019-03-12,3211.7,3228.21,3209.08,3212.25,183342700
2019-03-13,3209.05,3209.05,3183.72,3195.59,178496215
2019-03-14,3188.36,3204.36,3183.64,3197.92,219074947
2019-03-15,3198.3,3216.72,3193.9,3200.18,330829900
2019-03-18,3210.49,3216.31,3206.45,3212.96,149113632
2019-03-19,3214.79,3221.69,3204.13,3220.92,235182900
2019-03-20,3213.98,3214.49,3195.33,3207.66,219242500
2019-03-21,3214.6,3219.31,3206.21,3213.65,202526700
2019-03-22,3218.52,3228.38,3207.27,3212.1,157199376
2019-03-25,3170.5,3182.92,3156.79,3182.92,191186100
2019-03-26,3195.47,3214.82,3188.22,3200.28,195419396
2019-03-27,3195.69,3214.23,3191.93,3198.39,213812900
2019-03-28,3196.83,3213.62,3192.48,3203.58,155175000
2019-03-29,3223.56,3226.74,3209.5,3212.88,214426600
2019-04-01,3229.11,3250.51,3227.62,3250.51,200194990
2019-04-02,3269.55,3283.01,3256.01,3279.78,207683900
2019-04-03,3299.26,3318.56,3299.26,3311.27,213151400
2019-04-04,3312.06,3323.37,3303.1,3316.21,464932700
2019-04-05,3317.11,3332.59,3316.66,3322.64,246233329
2019-04-08,3326.35,3327.66,3309.17,3315.42,166966339
2019-04-09,3317.65,3329.67,3313.04,3325.6,209389200
2019-04-10,3317.58,3333.18,3316.92,3327.65,224263634
2019-04-11,3330.51,3348.04,3324.73,3330.82,232241600
2019-04-12,3330.64,3333.38,3318.99,3331.98,187825600
2019-04-15,3341.75,3344.17,3321.06,3325.86,180200200
2019-04-16,3326.78,3335.66,3325.84,3332.04,195429600
2019-04-17,3334.84,3353.08,3333.88,3348.64,201255200
2019-04-18,3352.36,3356.82,3336.48,3347.58,202182600
2019-04-22,3358.54,3359.88,3349.86,3357.7,114132700
2019-04-23,3353.72,3358.11,3345.59,3353.47,197407100
2019-04-24,3359.13,3362.43,3350.83,3362.43,215818200
2019-04-25,3349.35,3361.25,3347.16,3350.28,177218200
2019-04-26,3344.14,3356.95,3336.92,3356.95,256076890
2019-04-29,3368.66,3415.18,3365.05,3407.02,254825694
2019-04-30,3411.85,3412.47,3387.46,3400.2,237857083
2019-05-02,3389.52,3395.4,3376.09,3393.33,194868600
2019-05-03,3384.38,3397.18,3371.31,3392.29,192993100
2019-05-06,3329.32,3329.32,3270.22,3290.62,264335600
2019-05-07,3299.96,3323.05,3292.38,3312.52,213104108
2019-05-08,3286.32,3290.03,3275.78,3283.84,217505273
2019-05-09,3263.41,3278.14,3253.88,3269.7,223091600
2019-05-10,3281.02,3296.01,3262.85,3273.5,225900630
2019-05-13,3258.94,3261.99,3226.22,3234.28,248671500
2019-05-14,3205.5,3227.4,3198.22,3223.71,229599291
2019-05-15,3218.51,3225.79,3211.9,3218.77,189498600
2019-05-16,3212.64,3233.66,3202.67,3230.26,189205282
2019-05-17,3231.45,3231.91,3203.81,3205.46,166919200
2019-05-21,3198.73,3205.14,3177.12,3183.26,235917800
2019-05-22,3179.44,3198,3177.99,3183.14,205806925
2019-05-23,3172.46,3173.48,3151.63,3160.72,189526100
2019-05-24,3152.08,3172.72,3149.97,3169.89,216192200
2019-05-27,3168.47,3172.8,3157.87,3170.77,124705300
2019-05-28,3171.14,3171.38,3156.95,3165.32,308017400
2019-05-29,3151.89,3163.84,3147.17,3163.28,217101943
2019-05-30,3147.77,3159.27,3133.6,3143,185345522
2019-05-31,3114.55,3130.58,3110.51,3117.76,214826071
2019-06-03,3111.51,3124.28,3104.03,3123.46,185588600
2019-06-04,3129.76,3142.37,3125.38,3142.37,192175584
2019-06-06,3144.43,3147.64,3125.96,3146.18,316873871
2019-06-07,3145.93,3166.29,3140.68,3166.29,160855500
2019-06-10,3174.88,3199.53,3171.9,3188.11,197131300
2019-06-11,3193.3,3211.57,3192.93,3209.58,203723900
2019-06-12,3209.26,3224.09,3193.84,3207.74,193391500
2019-06-13,3203.18,3220.66,3185.67,3220.66,196186500
2019-06-14,3214.68,3223.64,3209.93,3222.63,161848200
2019-06-17,3210.25,3229.55,3202.22,3207.99,173852793
2019-06-18,3212.54,3240.19,3209.45,3238.73,214552000
2019-06-19,3275.43,3289.04,3268.56,3288.17,256051068
2019-06-20,3292.97,3320.8,3290.52,3314.51,241873800
2019-06-21,3314.28,3321.4,3305.05,3321.4,374170100
2019-06-24,3308.71,3315.25,3303.01,3311.53,184913171
2019-06-25,3317,3321.09,3301.39,3304.27,218248860
2019-06-26,3298.35,3308.66,3273.27,3301.25,262031200
2019-06-27,3302.05,3334.21,3299.79,3328.6,224121300
2019-06-28,3336.08,3336.08,3321.38,3321.61,331532800
2019-07-01,3339.58,3376.55,3337.31,3372.26,219193438
2019-07-02,3373.72,3374.15,3347.92,3370.8,172726594
2019-07-03,3365.35,3373.55,3352.56,3367.8,272533300
2019-07-04,3370.27,3381.73,3366.9,3372.25,173900700
2019-07-05,3376.93,3380.68,3353.32,3366.81,240735800
2019-07-08,3356.05,3356.05,3319.19,3334.23,182177856
2019-07-09,3337.96,3349.61,3322.75,3329.46,218738019
2019-07-10,3339.46,3357.36,3336.25,3340.42,168813200
2019-07-11,3353.81,3372.49,3349.63,3350.45,197313600
2019-07-12,3354.78,3363.59,3343.56,3357.34,211383599
2019-07-15,3355.15,3359.32,3337.67,3347.95,182604100
2019-07-16,3349.22,3360.84,3346.32,3360.03,165554200
2019-07-17,3354.83,3364.87,3349.87,3364.87,192484000
2019-07-18,3349.73,3361.76,3347.1,3361.05,181650600
2019-07-19,3368.39,3379.5,3365.6,3377.96,196509200
2019-07-22,3369.76,3369.76,3348.78,3357.22,144979500
2019-07-23,3360.18,3374,3359.25,3373.13,169680400
2019-07-24,3378.36,3386.65,3361.3,3368.44,209425400
2019-07-25,3373.73,3386.28,3368.69,3381.26,258371721
2019-07-26,3363.56,3365.35,3349.07,3363.76,177402600
2019-07-29,3362.17,3362.71,3333.38,3346.39,144539000
2019-07-30,3342.57,3355.88,3341.8,3350.54,211940350
2019-07-31,3359.92,3360.19,3299.89,3300.75,335994400
2019-08-01,3282.79,3311.26,3280.57,3291.75,172194553
2019-08-02,3271.4,3278.88,3257.38,3261.11,260845100
2019-08-05,3244.6,3246.48,3193.54,3194.51,276014300
2019-08-06,3160.26,3176.66,3144.8,3170.47,263062800
2019-08-07,3171.57,3190.66,3160.93,3184.69,229859500
2019-08-08,3170.54,3184.47,3159.45,3168.94,243493922
2019-08-13,3143.21,3149.22,3132.2,3146.73,223995100
2019-08-14,3170.85,3174.73,3136.84,3147.6,247729100
2019-08-15,3095.85,3126.09,3084.08,3126.09,438154600
2019-08-16,3109.16,3123.15,3091.32,3115.03,351579863
2019-08-19,3114.13,3137.52,3114.13,3128.45,305073800
2019-08-20,3124.04,3141.58,3122.65,3135.95,198860000
2019-08-21,3128.68,3130.3,3116.85,3122.57,248360208
2019-08-22,3126.79,3135.25,3123.77,3127.74,203431000
2019-08-23,3128.23,3130.49,3108.95,3110.35,220616233
2019-08-26,3066.49,3073.6,3054.97,3065.33,238401141
2019-08-27,3064.78,3076.73,3060.04,3067.52,302078496
2019-08-28,3066.31,3078.93,3054.84,3056.47,236138400
2019-08-29,3058.71,3085.32,3040.16,3081.83,233948560
2019-08-30,3100.52,3114.17,3090.79,3106.52,295578900
2019-09-02,3092.25,3099.82,3076.2,3082.96,133277795
2019-09-03,3078.56,3094.19,3074.04,3090.63,126550000
2019-09-04,3085.03,3142.83,3083.76,3130.57,264986672
2019-09-05,3150.45,3154.44,3136.13,3147.06,234520600
2019-09-06,3163.25,3166.95,3143.53,3144.48,206370800
2019-09-09,3147.68,3157.35,3141.72,3146.33,152659800
2019-09-10,3155.68,3168.07,3151.27,3155.71,219085000
2019-09-11,3172.28,3204.52,3165.74,3204.52,271889400
2019-09-12,3214.14,3216.87,3191.62,3194.96,235993044
2019-09-13,3201.66,3216.63,3197.67,3211.49,166219400
2019-09-16,3207.94,3213.07,3195.46,3203.93,168507400
2019-09-17,3206.32,3206.85,3180.65,3183,166355400
2019-09-18,3187.34,3190.4,3164.47,3166.84,168242900
2019-09-19,3178.93,3179.72,3158.11,3158.8,207943579
2019-09-20,3167.76,3169.03,3154.38,3159.68,299925400
2019-09-23,3155.77,3162.26,3141.41,3143.24,132708300
2019-09-24,3161.99,3163.75,3148.55,3155.46,192960900
2019-09-25,3140.49,3145.79,3119.12,3125.82,222798900
2019-09-26,3130.5,3134.91,3122.62,3125.81,186638694
2019-09-27,3126.33,3130.29,3113.67,3125.63,165888100
2019-09-30,3100.82,3120.9,3100.82,3119.99,193376800
2019-10-01,3130.11,3156.63,3127.46,3146.03,159831100
2019-10-02,3122.34,3131.11,3095.8,3103.45,274571100
2019-10-03,3076.08,3093.89,3071.54,3087.97,198578400
2019-10-04,3089.27,3090.55,3068.83,3078.36,168400400
2019-10-07,3082.66,3104.11,3079.9,3099.48,169939200
2019-10-08,3107.1,3124.22,3101.1,3110.85,225983977
2019-10-09,3097.96,3102.75,3084.2,3089.9,245802800
2019-10-10,3076.08,3096.38,3073.56,3089.48,167912365
2019-10-11,3104.37,3115.78,3098.9,3113.97,236610800
2019-10-14,3129.55,3131.94,3119.6,3124.45,162442646
2019-10-15,3126.43,3131.02,3112.04,3116.17,185908900
2019-10-16,3131.1,3144.61,3120.2,3134.71,175187900
2019-10-17,3138.13,3138.17,3111.77,3126.14,200139400
2019-10-18,3128.86,3128.86,3108.93,3114.16,177859931
2019-10-21,3113.71,3147.41,3111.12,3139.15,234625800
2019-10-22,3153.49,3173.7,3150.29,3160.67,242117500
2019-10-23,3160.82,3161.02,3134.64,3144.28,186149100
2019-10-24,3156.26,3176.6,3153.93,3168.87,239696100
2019-10-25,3174.88,3188.42,3171.92,3185.53,148579200
2019-10-29,3211.23,3227.15,3187.29,3197.04,264131100
2019-10-30,3203.51,3210.31,3199.49,3207.92,195436200
2019-10-31,3217.6,3235.24,3213.46,3229.88,302617366
2019-11-01,3227.6,3237.12,3208.63,3229.43,195966200
2019-11-04,3237.85,3250.02,3227.34,3236.4,219706206
2019-11-05,3242.91,3256.54,3237.46,3248.63,305054586
2019-11-06,3252.61,3265.75,3250.94,3262.69,248859500
2019-11-07,3261.85,3285.72,3258.43,3285.72,296782800
2019-11-08,3273.61,3275.86,3252.26,3264.3,343349900
2019-11-11,3259.49,3261.13,3227.59,3240.65,272878750
2019-11-12,3251.23,3267.8,3247.41,3267.8,284721000
2019-11-13,3258.85,3261.38,3235.2,3239.22,212161200
2019-11-14,3236.37,3244.7,3225.38,3231.85,273629263
2019-11-15,3238.6,3243.15,3228.58,3238.86,284082200
2019-11-18,3231.89,3258.66,3230.74,3258.66,267369200
2019-11-19,3239.55,3248.74,3224.36,3238.87,254882900
2019-11-20,3231,3236.18,3219.27,3229.78,280560900
2019-11-21,3201.05,3210.09,3189.61,3192.21,337898100
2019-11-22,3199.9,3232.53,3199.06,3225.65,283978700
2019-11-25,3241.69,3244.69,3218.25,3220.63,340587100
2019-11-26,3226.39,3234.74,3207.85,3207.85,1409118274
2019-11-27,3213.19,3220.14,3201.78,3215.53,414062059
2019-11-28,3209.85,3215.8,3198.29,3200.61,201995100
2019-11-29,3199.25,3199.25,3182.05,3193.92,328238300
2019-12-02,3198.27,3208.7,3184.77,3187.97,225065200
2019-12-03,3174.99,3186.64,3160.93,3173.08,330602900
2019-12-04,3152.8,3167.1,3144.07,3159.79,302671030
2019-12-05,3170.85,3178.83,3169.84,3174.19,253946800
2019-12-06,3179.98,3194.71,3171.51,3194.71,302030700
2019-12-09,3195.97,3200.12,3179.82,3179.82,253073700
2019-12-10,3182.59,3183.83,3159.18,3162.89,292612000
2019-12-11,3160.2,3187.33,3159.5,3172.9,202358848
2019-12-12,3188.99,3206.19,3184.18,3194.67,263500070
2019-12-13,3211.14,3223.45,3205.97,3214.05,308517500
2019-12-16,3213.61,3219.53,3206.09,3206.09,167870000
2019-12-17,3205.91,3217.83,3192.82,3200.8,269415000
2019-12-18,3195.07,3217.12,3189.77,3209.54,263354900
2019-12-19,3205.09,3211.51,3194.92,3207.42,164889000
2019-12-20,3217.03,3217.03,3203.5,3212.39,320074821
2019-12-23,3216.46,3218.45,3204.5,3214,160721300
2019-12-24,3218.21,3224.71,3207.69,3221.67,67881269
2019-12-26,3221.83,3222.99,3205.99,3222.99,71769500
2019-12-27,3226.92,3230.93,3220.47,3226.53,81842700
2019-12-30,3228.04,3232.27,3214.32,3222.44,102453840
2019-12-31,3201.31,3239.24,3201.31,3222.83,122667000
2020-01-02,3230.48,3256.09,3220.67,3252,136381900
2020-01-03,3260.27,3268.73,3227.63,3238.82,193650300
2020-01-06,3221.56,3226.11,3210.68,3218.86,154063156
2020-01-07,3236.23,3247.86,3233.5,3247.86,187657600
2020-01-08,3211.28,3245.89,3193.31,3245.89,297723700
2020-01-09,3262.72,3262.72,3243.1,3247.48,230734404
2020-01-10,3252.66,3261.28,3246.62,3255.95,195969000
2020-01-13,3259.44,3267.97,3248,3251.07,211815300
2020-01-14,3262.08,3270.54,3256.18,3270.54,270354042
2020-01-15,3266.54,3276,3252.02,3256.98,245144400
2020-01-16,3256.83,3280.36,3255.63,3278,270571631
2020-01-17,3282.85,3283.89,3269.99,3281.03,202760020
2020-01-20,3280.95,3283.06,3270.8,3280.09,172691700
2020-01-21,3271.56,3275.15,3232.99,3247.17,272436300
2020-01-22,3242.6,3258.96,3240.17,3253.93,202913276
2020-01-23,3251.84,3259.9,3231.37,3234.56,313846628
2020-01-24,3235.36,3242.5,3230.32,3240.02,192710800
2020-01-28,3172.73,3190.08,3144.1,3181.25,461901018
2020-01-29,3181.19,3193.84,3172.66,3182.57,207466100
2020-01-30,3183.2,3191.38,3152.51,3170.68,246419300
2020-01-31,3173.39,3183.46,3144.33,3153.73,283957200
2020-02-03,3131.02,3139.36,3112.33,3116.31,240928643
2020-02-04,3135.5,3166.71,3132.51,3156.57,251277695
2020-02-05,3163.67,3203.04,3156.86,3200.13,247570300
2020-02-06,3215.37,3231.97,3206.92,3231.55,284410865
2020-02-07,3214.18,3219.8,3170.57,3181.48,322500500
2020-02-10,3142.47,3173.32,3137.81,3163.15,203859800
2020-02-11,3168.15,3195.5,3166.99,3175.57,233884800
2020-02-12,3182.38,3223.37,3175.25,3223.37,309948500
2020-02-13,3230.28,3232.9,3211.87,3220.09,234275500
2020-02-14,3216.36,3233.86,3212.06,3220.03,242145497
2020-02-17,3220.66,3223.43,3210,3213,192026300
2020-02-18,3203.38,3203.62,3191.15,3196.63,198579800
2020-02-19,3199.22,3222.61,3194.35,3213.71,204087785
2020-02-20,3217.54,3221.69,3190.99,3198.68,206574180
2020-02-21,3189.19,3200.73,3179.37,3181.03,230052300
2020-02-24,3159.64,3166.01,3140.39,3142.2,285617700
2020-02-25,3145.01,3171.74,3142.2,3158.24,255301533
2020-02-26,3131.64,3136.44,3117.52,3117.52,309471500
2020-02-27,3110.23,3114.15,3086.39,3111.7,315229200
2020-02-28,3043.67,3056.56,3008.46,3011.08,552747300
2020-03-02,2988.35,3026.23,2987.41,3007.72,358472617
2020-03-03,3032.35,3042.77,3015.55,3019.56,339606300
2020-03-04,3015.2,3031.93,3003.09,3025.03,373878700
2020-03-05,3037.07,3047.79,3016.33,3018.27,426418600
2020-03-06,2999.23,3000.14,2959.16,2960.98,336208651
2020-03-09,2891.59,2891.65,2772.7,2782.37,493472154
2020-03-10,2766.19,2853.69,2756.88,2832.54,473988700
2020-03-11,2837.69,2861.25,2778.92,2783.72,375994000
2020-03-12,2751.68,2752.64,2666.05,2678.64,495306600
2020-03-13,2555.51,2676.84,2510.88,2634,656941000
2020-03-16,2557.8,2590.91,2495.77,2495.77,491526400
2020-03-17,2469.73,2517.1,2454.53,2454.53,588144711
2020-03-18,2472.53,2532.39,2420.86,2425.62,576383250
2020-03-19,2415.36,2441.1,2303.9,2311,608095800
2020-03-20,2314.78,2433.14,2312.53,2410.74,628761424
2020-03-23,2274.38,2274.38,2208.42,2233.48,443755168
2020-03-24,2292.57,2372.35,2291.25,2362.05,469575455
2020-03-25,2429.57,2510.76,2390.71,2505.47,545558135
2020-03-26,2519.3,2519.32,2433.43,2487.56,511193676
2020-03-27,2545.64,2561.37,2511.21,2528.76,487699200
2020-03-30,2479.98,2480.45,2409.69,2416.24,403297900
2020-03-31,2454.17,2487.65,2454.17,2481.23,511031351
2020-04-01,2468.17,2481.44,2419.1,2440.27,363877000
2020-04-02,2402.43,2453.81,2390.88,2453.03,405555228
2020-04-03,2451.47,2454.79,2380.84,2389.29,456374184
2020-04-06,2429.58,2477.31,2411.27,2470.59,384427244
2020-04-07,2506.25,2571.89,2502.33,2571.89,492081217
2020-04-08,2528.31,2551.65,2507.13,2539.44,318915900
2020-04-09,2564.84,2596.19,2559.27,2571.32,346484722
2020-04-13,2561.41,2572.5,2544.9,2567.25,163623700
2020-04-14,2570.73,2647.5,2566.09,2634.57,351096044
2020-04-15,2646.91,2650.52,2591.16,2605.56,369997779
2020-04-16,2581.45,2635.18,2581.04,2612.25,296993300
2020-04-17,2661.28,2671.58,2609.14,2614.6,398929400
2020-04-20,2622.67,2627.56,2592.95,2597.85,244908524
2020-04-21,2591.98,2601.15,2551.92,2551.92,351561124
2020-04-22,2530.97,2556.05,2507.83,2550.04,351932215
2020-04-23,2549.87,2563.12,2539.84,2542.37,263707100
2020-04-24,2530.03,2533.75,2501.58,2518.16,299499900
2020-04-27,2525.6,2562.35,2525.6,2549.4,245348393
2020-04-28,2559.87,2562.95,2532.24,2562.95,328809910
2020-04-29,2561.07,2579.27,2554.77,2574.73,267659600
2020-04-30,2600.01,2633.92,2592.61,2624.23,536545662
2020-05-04,2555.67,2575.14,2536.63,2563.69,349485700
2020-05-05,2579.1,2595.13,2572.36,2572.36,220314200
2020-05-06,2566.69,2608.01,2565.94,2591.6,294626700
2020-05-08,2600.38,2602.43,2579.36,2591.88,330465700
2020-05-11,2597.85,2611.74,2590.66,2611.31,260504400
2020-05-12,2582.55,2590.51,2576.46,2587.81,241063400
2020-05-13,2573.71,2584.17,2567.45,2572.01,637426799
2020-05-14,2546.64,2551,2521.47,2522.31,510416385
2020-05-15,2535.99,2546.34,2516.66,2523.55,522395532
2020-05-18,2526.97,2551.63,2524.66,2539.28,250959816
2020-05-19,2583.54,2596.41,2579.61,2581.33,353410462
2020-05-20,2583.37,2587.16,2555.5,2561.94,297329100
2020-05-21,2579.52,2583.03,2554.68,2555.34,239368000
2020-05-22,2533.04,2534.9,2490.7,2499.83,364821400
2020-05-26,2517.33,2544.46,2516.89,2530.3,298292000
2020-05-27,2527.33,2537.79,2509.59,2519.48,321590200
2020-05-28,2526.71,2531.56,2509.1,2515.24,402054608
2020-05-29,2494.31,2516.78,2489.94,2510.75,1472751663
2020-06-01,2519.42,2578.27,2516.46,2550.86,658080297
2020-06-02,2565.29,2611.63,2562.09,2611.63,528974200
2020-06-03,2637.41,2700.39,2637.41,2700.39,602716035
2020-06-04,2733.57,2755.55,2684.07,2707.2,473130700
2020-06-05,2714.55,2755.8,2702.6,2751.5,382718216
2020-06-08,2775.68,2798.98,2766.35,2796.97,418135200
2020-06-09,2810.44,2839.39,2783.3,2794.17,497198724
2020-06-10,2805.81,2822.75,2789.19,2800.57,332586800
2020-06-11,2785.19,2785.19,2697.24,2704.21,488930800
2020-06-12,2629.7,2690.77,2609.03,2684.63,455535800
2020-06-15,2652.8,2661.61,2606.15,2613.88,367135600
2020-06-16,2664.6,2688.99,2663.75,2666.85,330759200
2020-06-17,2677.99,2679.57,2644.18,2669.62,240791200
2020-06-18,2651.04,2678.03,2645.61,2665.66,211475700
2020-06-19,2656.36,2658.93,2634.83,2634.83,475697600
2020-06-22,2638.15,2652.38,2627.46,2629.69,275133500
2020-06-23,2635.69,2641.08,2583.99,2634.92,307649642
2020-06-24,2644.45,2647.49,2615.72,2628.62,277879600
2020-06-25,2604.03,2605.33,2574.85,2590.15,307390600
2020-06-26,2603.43,2619.65,2600.5,2604.51,196494800
2020-06-29,2589.74,2598.06,2572.23,2574.1,232450900
2020-06-30,2595.27,2610.99,2589.91,2589.91,335570664
2020-07-01,2604.08,2619.35,2597.29,2610.17,149432000
2020-07-02,2607.49,2636.69,2597.61,2636.69,216004700
2020-07-03,2648.64,2660.27,2637.13,2652.94,208612100
2020-07-06,2662.41,2696.01,2653.37,2689.61,214752500
2020-07-07,2705.1,2707.67,2657.94,2661.42,223671600
2020-07-08,2665.51,2677.4,2653.02,2669.49,186970000
2020-07-09,2678.92,2679.98,2652.07,2652.65,171603830
2020-07-13,2669.98,2670.93,2629.68,2631.08,218372565
2020-07-14,2617.98,2631.81,2604.95,2620.19,196496400
2020-07-15,2643.76,2658.9,2641.8,2648.9,230774485
2020-07-16,2651.93,2661.95,2621.02,2623.67,206579000
2020-07-17,2635.8,2640.38,2618.48,2618.48,171927300
2020-07-20,2618.01,2619.78,2595.72,2616.3,190816900
2020-07-21,2629.33,2644.51,2622.97,2629.45,235880500
2020-07-22,2622.02,2622.02,2591.8,2594.53,209998700
2020-07-23,2596.88,2622.81,2592.57,2612.35,232813400
2020-07-24,2603.64,2603.83,2572.93,2579.51,264577100
2020-07-27,2589.95,2598.68,2570.86,2575.79,209530200
2020-07-28,2587.81,2603.31,2580.89,2582.97,199326595
2020-07-29,2581.48,2586.16,2564.46,2573.45,250386723
2020-07-30,2581.66,2581.66,2511.02,2529.82,687694900
2020-08-03,2522.53,2523.78,2478.39,2484.91,356926003
2020-08-04,2495.13,2523.78,2491.39,2515.7,252016567
2020-08-05,2527.31,2549.07,2513.16,2532.69,308185080
2020-08-06,2551.03,2566.7,2548.19,2559.1,273303474
2020-08-07,2558.3,2558.96,2529.35,2545.51,314545300
2020-08-11,2547.52,2559.76,2522.8,2544.15,370449300
2020-08-12,2530.75,2563.79,2521.06,2563.2,313027900
2020-08-13,2574.8,2602.33,2568.1,2595.97,342499200
2020-08-14,2584.5,2600.05,2572.64,2581.32,232767800
2020-08-17,2580.56,2596.81,2565.02,2571.55,676702400
2020-08-18,2574.82,2579.36,2557.94,2563.09,295897200
2020-08-19,2556.96,2567.21,2555.44,2561.04,223199280
2020-08-20,2537.11,2545.07,2506.77,2527.92,521998500
2020-08-21,2544.65,2547.83,2526.27,2528.54,224188200
2020-08-24,2535.69,2544.21,2526.51,2538.61,227861500
2020-08-25,2544.61,2575.37,2542.19,2559.03,382242787
2020-08-26,2548.28,2548.57,2528.94,2542.08,241032000
2020-08-27,2539.98,2545.79,2517.07,2519.81,252409000
2020-08-28,2547.71,2573.49,2532.41,2539.63,272695421
2020-08-31,2557.44,2560.43,2523.34,2532.51,265106700
